source_id,target_id,rel_type
APP5,ANOMALY,DEFINES_TERM
APP5,ASSET,DEFINES_TERM
APP5,ATTACK_SURFACE_ANALYSIS,DEFINES_TERM
APP5,AUTHENTICATION,DEFINES_TERM
APP5,AUTHENTICITY,DEFINES_TERM
APP5,AUTHORIZATION,DEFINES_TERM
APP5,AVAILABILITY,DEFINES_TERM
APP5,BOUNDARY_ANALYSIS,DEFINES_TERM
APP5,CLOSED_BOX_TESTING,DEFINES_TERM
APP5,COMPENSATING_CONTROLS,DEFINES_TERM
APP5,CONFIDENTIALITY,DEFINES_TERM
APP5,CONFIGURATION,DEFINES_TERM
APP5,CONFIGURATION_MANAGEMENT,DEFINES_TERM
APP5,CONTROLLED_RISK,DEFINES_TERM
APP5,CRYPTOGRAPHY,DEFINES_TERM
APP5,CYBERSECURITY,DEFINES_TERM
APP5,DECOMMISSION,DEFINES_TERM
APP5,DENIAL_OF_SERVICE,DEFINES_TERM
APP5,DISPOSAL,DEFINES_TERM
APP5,ENCRYPTION,DEFINES_TERM
APP5,END_OF_SUPPORT,DEFINES_TERM
APP5,EXPLOITABILITY,DEFINES_TERM
APP5,FIRMWARE,DEFINES_TERM
APP5,FUZZ_TESTING,DEFINES_TERM
APP5,HARDWARE,DEFINES_TERM
APP5,INTEGRITY,DEFINES_TERM
APP5,LEAST_PRIVILEGE,DEFINES_TERM
APP5,LIFECYCLE,DEFINES_TERM
APP5,MALWARE,DEFINES_TERM
APP5,PATCH,DEFINES_TERM
APP5,PATIENT_HARM,DEFINES_TERM
APP5,PROGRAMMABLE_LOGIC,DEFINES_TERM
APP5,QUALITY_OF_SERVICE,DEFINES_TERM
APP5,REASONABLY_FORESEEABLE_MISUSE,DEFINES_TERM
APP5,RESILIENCE,DEFINES_TERM
APP5,SECURE_PRODUCT_DEVELOPMENT_FRAMEWORK_SPDF,DEFINES_TERM
APP5,SECURITY_ARCHITECTURE,DEFINES_TERM
APP5,SECURITY_STRENGTH,DEFINES_TERM
APP5,SECURITY_RISK_MANAGEMENT,DEFINES_TERM
APP5,SOFTWARE_BILL_OF_MATERIALS_SBOM,DEFINES_TERM
APP5,SYSTEM,DEFINES_TERM
APP5,THREAT,DEFINES_TERM
APP5,THREAT_MODELING,DEFINES_TERM
APP5,THREAT_SURFACE,DEFINES_TERM
APP5,TRUSTWORTHY_DEVICE,DEFINES_TERM
APP5,UNCONTROLLED_RISK,DEFINES_TERM
APP5,UNRESOLVED_ANOMALY,DEFINES_TERM
APP5,UPDATABILITY_AND_PATCHABILITY,DEFINES_TERM
APP5,UPDATE,DEFINES_TERM
APP5,VULNERABILITY,DEFINES_TERM
APP5,VULNERABILITY_CHAINING,DEFINES_TERM
