source_id,target_id,rel_type
PG-C2.1.1,RIGHT-INSPECT,DESCRIBES_RIGHT
ES-C2.1.1,RIGHT-INSPECT,DESCRIBES_RIGHT
ES-C2.1.2,RIGHT-INSPECT,DESCRIBES_RIGHT
PG-C2.2.1,RIGHT-AMEND,DESCRIBES_RIGHT
ES-C2.2.1,RIGHT-AMEND,DESCRIBES_RIGHT
PG-C2.2.2,RIGHT-AMEND,DESCRIBES_RIGHT
ES-C2.2.2,RIGHT-AMEND,DESCRIBES_RIGHT
PG-C2.2.1,RIGHT-HEARING,DESCRIBES_RIGHT
ES-C2.2.1,RIGHT-HEARING,DESCRIBES_RIGHT
PG-C2.2.1,RIGHT-STATEMENT,DESCRIBES_RIGHT
ES-C2.2.1,RIGHT-STATEMENT,DESCRIBES_RIGHT
PG-C2.3.1,RIGHT-CONSENT,DESCRIBES_RIGHT
ES-C2.3.1,RIGHT-CONSENT,DESCRIBES_RIGHT
PG-C2.3.3.1,RIGHT-OPTOUT,DESCRIBES_RIGHT
ES-C2.3.3.1,RIGHT-OPTOUT,DESCRIBES_RIGHT
PG-C3.1,RIGHT-ANNUAL-NOTICE,DESCRIBES_RIGHT
ES-C3.1,RIGHT-ANNUAL-NOTICE,DESCRIBES_RIGHT
PG-C3.1,RIGHT-INSPECT,DESCRIBES_RIGHT
PG-C3.1,RIGHT-AMEND,DESCRIBES_RIGHT
PG-C3.1,RIGHT-CONSENT,DESCRIBES_RIGHT
PG-C3.1,RIGHT-COMPLAIN,DESCRIBES_RIGHT
ES-C3.1,RIGHT-INSPECT,DESCRIBES_RIGHT
ES-C3.1,RIGHT-AMEND,DESCRIBES_RIGHT
ES-C3.1,RIGHT-CONSENT,DESCRIBES_RIGHT
ES-C3.1,RIGHT-COMPLAIN,DESCRIBES_RIGHT
PG-C4.0,RIGHT-COMPLAIN,DESCRIBES_RIGHT
ES-C4.0,RIGHT-COMPLAIN,DESCRIBES_RIGHT
