source_id,target_id,rel_type
ART45-P1,PEN-45-1,PRESCRIBES_PENALTY
ART45-P1,PEN-45-1B,PRESCRIBES_PENALTY
ART45-P2,PEN-45-2,PRESCRIBES_PENALTY
ART46-P1,PEN-46-1,PRESCRIBES_PENALTY
ART46-P1,PEN-46-1B,PRESCRIBES_PENALTY
ART47-P1,PEN-47-1,PRESCRIBES_PENALTY
ART48-P1,PEN-48-1,PRESCRIBES_PENALTY
ART48-P2,PEN-48-2,PRESCRIBES_PENALTY
ART48-P2,PEN-48-2B,PRESCRIBES_PENALTY
ART49-P1,PEN-49-1,PRESCRIBES_PENALTY
ART50-P1,PEN-50-1,PRESCRIBES_PENALTY
ART51-P1,PEN-51-1,PRESCRIBES_PENALTY
ART52-P1,PEN-52-1,PRESCRIBES_PENALTY
ART52-P2,PEN-52-2,PRESCRIBES_PENALTY
ART44-P1,PEN-44-1,PRESCRIBES_PENALTY
